Country,Sex,Age_Group,Income,Happiness,Mental_Health,Enrollment,Unemployment,Decriminalization,Imprisonment days,Drug law offences,Number of sites with NSP,Total Direct Expenditure,Risk
Hungary,1,12,22836,55,15,88,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,12,15299,58,13,0,6,0.0,730,7504.0,33,5.4,5.795540223516999e-05
Hungary,1,12,25324,58,13,0,5,0.0,730,7504.0,33,5.4,0.0
Hungary,1,12,25088,59,13,0,4,0.0,730,7504.0,33,5.4,0.0
Hungary,1,12,28047,60,12,0,3,0.0,730,7504.0,33,5.4,0.0
Hungary,1,12,27095,59,13,0,3,0.0,730,7504.0,33,5.4,6.224011449892492e-05
Italy,1,12,56709,67,47,76,8,1.0,0,61997.0,137,278.5,0.0
Italy,1,12,48616,71,45,75,7,1.0,0,61997.0,137,278.5,0.0359245916914658
Italy,1,12,36813,67,47,75,7,1.0,0,61997.0,137,278.5,0.0001448803918432
Italy,1,12,22738,67,47,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,1,12,40374,61,44,76,6,1.0,0,61997.0,137,278.5,6.118514751976382e-05
Italy,1,12,9671,63,48,76,6,1.0,0,61997.0,137,278.5,1.991127360558956e-06
Italy,1,12,38899,60,48,76,7,1.0,0,61997.0,137,278.5,6.692288552378495e-05
Italy,1,12,34444,58,50,77,8,1.0,0,61997.0,137,278.5,0.0245462748007969
Italy,1,12,27561,59,49,77,8,1.0,0,61997.0,137,278.5,0.0
Italy,1,12,44956,61,51,76,10,1.0,0,61997.0,137,278.5,4.674371503345434e-05
Italy,1,12,40913,59,49,77,12,1.0,0,61997.0,137,278.5,0.0
Italy,1,12,32017,60,50,77,12,1.0,0,61997.0,137,278.5,0.0
Italy,1,12,21921,60,50,0,11,1.0,0,61997.0,137,278.5,0.0
Italy,1,12,20142,65,50,0,11,1.0,0,61997.0,137,278.5,2.489385300202476e-06
Italy,1,12,27419,63,49,0,11,1.0,0,61997.0,137,278.5,8.361979134050086e-05
Italy,1,12,29076,65,51,0,10,1.0,0,61997.0,137,278.5,7.414566590700089e-05
Italy,1,12,50706,66,51,0,9,1.0,0,61997.0,137,278.5,2.7057114812082547e-06
Lithuania,1,12,13596,68,36,100,13,0.5,0,3013.0,12,4.7,0.0834748891197317
Lithuania,1,12,19527,69,34,100,13,0.5,0,3013.0,12,4.7,0.0001206840381325
Lithuania,1,12,23946,71,37,100,15,0.5,0,3013.0,12,4.7,0.322627369237101
Lithuania,1,12,10336,68,39,100,16,0.5,0,3013.0,12,4.7,0.0002261758252541
Lithuania,1,12,8853,70,38,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,18520,68,36,100,12,0.5,0,3013.0,12,4.7,0.0812897139973904
Lithuania,1,12,20081,60,35,100,10,0.5,0,3013.0,12,4.7,0.0001072064540078
Lithuania,1,12,14641,58,35,100,8,0.5,0,3013.0,12,4.7,3.740417636119606e-05
Lithuania,1,12,23497,55,35,100,5,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,12755,53,36,100,4,0.5,0,3013.0,12,4.7,9.744856405828808e-05
Lithuania,1,12,24206,50,36,100,5,0.5,0,3013.0,12,4.7,8.761617059797803e-05
Lithuania,1,12,24282,55,36,100,13,0.5,0,3013.0,12,4.7,7.957217779780185e-05
Lithuania,1,12,9284,56,34,100,17,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,16979,57,34,100,15,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,13491,62,33,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,17395,57,34,100,11,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,28916,59,33,99,10,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,24230,62,32,0,9,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,22678,62,33,0,7,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,50856,64,33,0,6,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,43014,60,32,0,6,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,12,22557,67,39,0,7,0.5,0,3013.0,12,4.7,9.683724459838202e-05
Netherlands,1,12,45405,70,67,84,6,1.0,0,18695.0,100,287.9,0.168464762104191
Netherlands,1,12,56477,70,65,81,5,1.0,0,18695.0,100,287.9,2.943099753275465e-05
Netherlands,1,12,37856,69,66,80,4,1.0,0,18695.0,100,287.9,0.1215524091160846
Netherlands,1,12,47134,69,67,78,3,1.0,0,18695.0,100,287.9,0.1812817849088294
Netherlands,1,12,27956,69,64,79,2,1.0,0,18695.0,100,287.9,0.063249214175826
Netherlands,1,12,55563,70,66,80,2,1.0,0,18695.0,100,287.9,0.0600421601413476
Netherlands,1,12,50874,69,64,80,2,1.0,0,18695.0,100,287.9,0.0001834894335409
Netherlands,1,12,51742,74,63,81,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,57231,71,61,80,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,44784,74,61,80,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,59906,77,61,81,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,59087,72,61,82,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,46916,76,59,83,3,1.0,0,18695.0,100,287.9,5.293961306311808e-05
Netherlands,1,12,74017,76,62,83,4,1.0,0,18695.0,100,287.9,5.360852162405248e-05
Netherlands,1,12,62430,74,59,84,4,1.0,0,18695.0,100,287.9,0.0002133759110333
Netherlands,1,12,50088,73,60,88,4,1.0,0,18695.0,100,287.9,3.8417782517126985e-05
Netherlands,1,12,45570,73,62,88,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,48810,73,64,90,7,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,36959,75,67,90,7,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,32429,74,67,0,6,1.0,0,18695.0,100,287.9,3.064051891742036e-05
Netherlands,1,12,54740,75,66,0,6,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,44036,73,64,0,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,42566,74,65,0,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,12,39864,74,66,0,3,1.0,0,18695.0,100,287.9,7.222551850774795e-05
Netherlands,1,12,71636,72,39,0,3,1.0,0,18695.0,100,287.9,0.0001242306114973
Norway,1,12,54609,71,62,67,5,0.0,180,17518.0,1,224.9,5.791318997847348e-05
Norway,1,12,55631,68,60,68,4,0.0,180,17518.0,1,224.9,0.0
Norway,1,12,90027,70,56,68,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,12,47866,69,57,70,3,0.0,180,17518.0,1,224.9,0.1894056622995942
Norway,1,12,60549,71,55,69,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,12,52547,72,59,68,3,0.0,180,17518.0,1,224.9,2.190597109818656e-05
Norway,1,12,35422,68,58,69,4,0.0,180,17518.0,1,224.9,2.0135643032496983e-05
Norway,1,12,76377,70,59,71,4,0.0,180,17518.0,1,224.9,0.0
Norway,1,12,34641,72,61,74,4,0.0,180,17518.0,1,224.9,0.0
Norway,1,12,80053,69,62,74,4,0.0,180,17518.0,1,224.9,0.0
Norway,1,12,74501,75,60,76,3,0.0,180,17518.0,1,224.9,7.85170122534915e-05
Norway,1,12,66182,70,60,78,2,0.0,180,17518.0,1,224.9,1.6315124144779016e-05
Norway,1,12,63437,70,58,78,2,0.0,180,17518.0,1,224.9,0.0001355146075844
Norway,1,12,60966,68,59,79,3,0.0,180,17518.0,1,224.9,3.983753158750908e-05
Norway,1,12,43494,78,58,80,3,0.0,180,17518.0,1,224.9,8.087793491832152e-05
Norway,1,12,75857,70,58,81,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,12,72048,75,59,80,3,0.0,180,17518.0,1,224.9,8.377014654034719e-05
Norway,1,12,77912,76,59,82,3,0.0,180,17518.0,1,224.9,8.114887628139815e-05
Norway,1,12,65866,77,60,81,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,12,58281,75,59,0,4,0.0,180,17518.0,1,224.9,0.0
Norway,1,12,52898,74,60,0,4,0.0,180,17518.0,1,224.9,0.0001903022856087
Portugal,1,12,15921,69,90,77,4,0.8,0,8308.0,252,71.7,0.0
Portugal,1,12,27169,71,86,74,6,0.8,0,8308.0,252,71.7,0.1485415130320594
Portugal,1,12,21902,69,87,65,7,0.8,0,8308.0,252,71.7,0.0
Portugal,1,12,34726,70,87,66,7,0.8,0,8308.0,252,71.7,0.0001054949048366
Portugal,1,12,28751,52,88,67,7,0.8,0,8308.0,252,71.7,0.0681890189013508
Portugal,1,12,12836,53,88,68,9,0.8,0,8308.0,252,71.7,8.164322250824262e-05
Portugal,1,12,37968,48,88,69,10,0.8,0,8308.0,252,71.7,0.0001669176572924
Portugal,1,12,20179,53,88,70,12,0.8,0,8308.0,252,71.7,0.1893658407891459
Portugal,1,12,41074,49,85,71,15,0.8,0,8308.0,252,71.7,0.0
Portugal,1,12,25174,51,83,77,16,0.8,0,8308.0,252,71.7,0.1243468410687402
Portugal,1,12,28148,54,83,74,13,0.8,0,8308.0,252,71.7,0.0
Portugal,1,12,25250,56,84,0,12,0.8,0,8308.0,252,71.7,0.0
Portugal,1,12,22796,60,86,0,11,0.8,0,8308.0,252,71.7,0.0
Portugal,1,12,22435,60,85,0,8,0.8,0,8308.0,252,71.7,0.0
Portugal,1,12,39243,58,83,0,6,0.8,0,8308.0,252,71.7,9.667404726457686e-05
Portugal,1,12,16332,59,85,0,6,0.8,0,8308.0,252,71.7,0.2824882469843315
Sweden,1,12,39157,69,55,80,10,0.0,1095,118105.0,27,62.5,0.0001209774069854
Sweden,1,12,36675,70,53,89,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,40260,69,54,91,7,0.0,1095,118105.0,27,62.5,8.470254206741085e-05
Sweden,1,12,35749,69,54,90,5,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,26886,68,54,89,4,0.0,1095,118105.0,27,62.5,0.0001272339243451
Sweden,1,12,14663,69,53,90,4,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,35750,75,52,88,5,0.0,1095,118105.0,27,62.5,0.0001059830062893
Sweden,1,12,26626,70,53,68,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,52056,71,53,71,7,0.0,1095,118105.0,27,62.5,2.791395819647617e-05
Sweden,1,12,20780,74,55,72,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,24743,73,54,73,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,42538,74,54,73,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,56561,73,53,72,8,0.0,1095,118105.0,27,62.5,0.0001532932961816
Sweden,1,12,27112,74,55,70,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,32778,74,51,67,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,58507,71,54,65,7,0.0,1095,118105.0,27,62.5,2.925167624911566e-05
Sweden,1,12,57408,72,54,81,8,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,45200,74,53,79,7,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,38819,73,53,0,7,0.0,1095,118105.0,27,62.5,9.047775713661376e-05
Sweden,1,12,41508,74,52,0,6,0.0,1095,118105.0,27,62.5,0.0001679888129327
Sweden,1,12,62906,73,54,0,6,0.0,1095,118105.0,27,62.5,0.0
Sweden,1,12,65502,74,55,0,6,0.0,1095,118105.0,27,62.5,3.738042680922436e-05
Belgium,1,13,30706,71,45,80,9,1.0,0,52262.0,70,139.0,0.3664189769384386
Belgium,1,13,32376,68,45,89,8,1.0,0,52262.0,70,139.0,0.552621718946894
Belgium,1,13,23413,70,46,91,6,1.0,0,52262.0,70,139.0,0.0001360921852062
Belgium,1,13,36260,70,46,97,6,1.0,0,52262.0,70,139.0,5.320885627179022e-05
Belgium,1,13,33117,70,48,99,6,1.0,0,52262.0,70,139.0,0.0
Belgium,1,13,60503,72,47,100,7,1.0,0,52262.0,70,139.0,0.0
Belgium,1,13,36338,69,47,69,7,1.0,0,52262.0,70,139.0,9.363338277143088e-07
Belgium,1,13,50886,73,47,70,8,1.0,0,52262.0,70,139.0,0.0
Belgium,1,13,46457,70,47,71,8,1.0,0,52262.0,70,139.0,0.0002524692422695
Belgium,1,13,52124,70,48,71,7,1.0,0,52262.0,70,139.0,0.0
Belgium,1,13,37640,69,49,70,6,1.0,0,52262.0,70,139.0,4.066476393970621e-05
Belgium,1,13,48522,71,49,70,7,1.0,0,52262.0,70,139.0,6.289264405259602e-05
Belgium,1,13,21631,68,49,69,8,1.0,0,52262.0,70,139.0,6.605797679952482e-05
Belgium,1,13,52882,71,50,69,7,1.0,0,52262.0,70,139.0,0.0759542456796286
Belgium,1,13,41097,69,51,68,7,1.0,0,52262.0,70,139.0,0.0
Belgium,1,13,56397,68,49,100,8,1.0,0,52262.0,70,139.0,0.0
Belgium,1,13,31873,69,50,100,8,1.0,0,52262.0,70,139.0,5.9145903297909376e-05
Belgium,1,13,68895,69,49,0,8,1.0,0,52262.0,70,139.0,0.0
Belgium,1,13,29262,69,49,0,7,1.0,0,52262.0,70,139.0,0.0
Belgium,1,13,45935,67,49,0,7,1.0,0,52262.0,70,139.0,6.621677206247929e-05
Belgium,1,13,45748,67,50,0,5,1.0,0,52262.0,70,139.0,0.0
Finland,1,13,42701,68,55,83,15,0.0,180,27990.0,71,76.2,0.3267654190554785
Finland,1,13,27151,69,52,84,14,0.0,180,27990.0,71,76.2,0.1699450251315705
Finland,1,13,28101,69,53,84,13,0.0,180,27990.0,71,76.2,0.2756102487931466
Finland,1,13,47867,70,53,86,11,0.0,180,27990.0,71,76.2,0.1923467105567257
Finland,1,13,45170,70,53,89,11,0.0,180,27990.0,71,76.2,0.1877686191890484
Finland,1,13,41623,68,52,90,10,0.0,180,27990.0,71,76.2,0.2017007372494818
Finland,1,13,37416,71,51,90,10,0.0,180,27990.0,71,76.2,0.2023257502447628
Finland,1,13,33535,69,50,91,10,0.0,180,27990.0,71,76.2,0.1154071491426371
Finland,1,13,44581,76,50,77,10,0.0,180,27990.0,71,76.2,0.4026352022932705
Finland,1,13,57334,68,50,77,8,0.0,180,27990.0,71,76.2,0.3370481172423981
Finland,1,13,37388,76,47,78,7,0.0,180,27990.0,71,76.2,0.0
Finland,1,13,26015,71,51,78,6,0.0,180,27990.0,71,76.2,0.4987708397968854
Finland,1,13,22988,73,51,77,6,0.0,180,27990.0,71,76.2,0.387553595734568
Finland,1,13,41878,73,54,77,8,0.0,180,27990.0,71,76.2,0.4334777934821971
Finland,1,13,42812,74,52,77,8,0.0,180,27990.0,71,76.2,0.157786806446036
Finland,1,13,29801,74,50,76,7,0.0,180,27990.0,71,76.2,0.4716548209825246
Finland,1,13,53858,73,52,75,7,0.0,180,27990.0,71,76.2,0.4601327558577121
Finland,1,13,38916,74,51,97,8,0.0,180,27990.0,71,76.2,0.6229329381589996
Finland,1,13,43590,77,50,97,8,0.0,180,27990.0,71,76.2,0.638861153064175
Finland,1,13,40804,76,50,0,9,0.0,180,27990.0,71,76.2,0.1767682600501864
Finland,1,13,27118,80,49,0,8,0.0,180,27990.0,71,76.2,1.5974136298141923
Finland,1,13,49449,77,49,0,8,0.0,180,27990.0,71,76.2,0.3448452579377012
Finland,1,13,34830,77,48,0,7,0.0,180,27990.0,71,76.2,0.5048289909841953
Finland,1,13,35362,78,48,0,6,0.0,180,27990.0,71,76.2,0.7481836345189647
Finland,1,13,41058,76,41,0,7,0.0,180,27990.0,71,76.2,0.485269927953636
France,1,13,28881,70,72,87,10,0.0,365,352473.0,500,205.8,0.0169862846615588
France,1,13,38246,67,71,87,8,0.0,365,352473.0,500,205.8,0.0
France,1,13,21131,70,73,86,8,0.0,365,352473.0,500,205.8,0.0090436995603485
France,1,13,15683,71,71,86,8,0.0,365,352473.0,500,205.8,0.009161116355541
France,1,13,46972,64,72,86,8,0.0,365,352473.0,500,205.8,0.0099466153391177
France,1,13,28815,68,70,89,8,0.0,365,352473.0,500,205.8,0.0
France,1,13,32476,71,71,88,8,0.0,365,352473.0,500,205.8,0.0
France,1,13,20546,63,70,88,7,0.0,365,352473.0,500,205.8,0.0001122298797606
France,1,13,41273,68,70,87,7,0.0,365,352473.0,500,205.8,0.0
France,1,13,4156,69,69,86,8,0.0,365,352473.0,500,205.8,0.0001695747261226
France,1,13,38682,65,67,87,8,0.0,365,352473.0,500,205.8,3.86232281438901e-05
France,1,13,42338,67,69,87,8,0.0,365,352473.0,500,205.8,0.0
France,1,13,24348,64,67,87,9,0.0,365,352473.0,500,205.8,0.000103608172244
France,1,13,60276,63,67,87,9,0.0,365,352473.0,500,205.8,3.20152457850083e-05
France,1,13,36578,64,65,88,10,0.0,365,352473.0,500,205.8,0.0
France,1,13,35160,67,65,0,10,0.0,365,352473.0,500,205.8,0.0299272976010485
France,1,13,46376,66,68,0,10,0.0,365,352473.0,500,205.8,0.000215239869466
France,1,13,54378,67,67,0,9,0.0,365,352473.0,500,205.8,0.0001521637953926
Germany,1,13,25518,70,43,97,9,1.0,0,375379.0,349,343.2,0.0001402299520425
Germany,1,13,44573,69,45,98,8,1.0,0,375379.0,349,343.2,0.0125602586956645
Germany,1,13,13435,69,47,99,7,1.0,0,375379.0,349,343.2,0.0063035766675786
Germany,1,13,48612,71,45,100,7,1.0,0,375379.0,349,343.2,8.007630297542807e-05
Germany,1,13,34365,69,46,100,8,1.0,0,375379.0,349,343.2,0.0
Germany,1,13,36079,65,47,100,9,1.0,0,375379.0,349,343.2,0.0
Germany,1,13,33329,71,49,100,10,1.0,0,375379.0,349,343.2,0.007843299448325
Germany,1,13,36619,66,48,99,11,1.0,0,375379.0,349,343.2,0.0171966555500884
Germany,1,13,36818,65,49,98,10,1.0,0,375379.0,349,343.2,0.0092780635014928
Germany,1,13,39993,69,50,95,8,1.0,0,375379.0,349,343.2,0.0099745613493065
Germany,1,13,34798,67,50,94,7,1.0,0,375379.0,349,343.2,0.010773999953033
Germany,1,13,46639,66,50,92,7,1.0,0,375379.0,349,343.2,0.0119194482297347
Germany,1,13,34992,67,52,92,6,1.0,0,375379.0,349,343.2,5.933355812672546e-05
Germany,1,13,42622,68,52,90,5,1.0,0,375379.0,349,343.2,0.0
Germany,1,13,40106,68,53,88,5,1.0,0,375379.0,349,343.2,0.0001856371994805
Germany,1,13,44651,70,51,87,5,1.0,0,375379.0,349,343.2,6.16842817759926e-05
Germany,1,13,44597,69,50,86,4,1.0,0,375379.0,349,343.2,0.0147306569768549
Germany,1,13,54368,71,50,0,4,1.0,0,375379.0,349,343.2,0.0138716898076695
Germany,1,13,55634,73,53,0,4,1.0,0,375379.0,349,343.2,0.0001023559832432
Germany,1,13,62414,69,50,0,3,1.0,0,375379.0,349,343.2,6.425230424941643e-05
Germany,1,13,32840,73,51,0,3,1.0,0,375379.0,349,343.2,0.0001469063208047
Germany,1,13,45364,71,50,0,3,1.0,0,375379.0,349,343.2,3.120374273972998e-05
Germany,1,13,33393,70,39,0,3,1.0,0,375379.0,349,343.2,0.0
Hungary,1,13,13561,68,19,100,10,0.0,730,7504.0,33,5.4,0.0
Hungary,1,13,13319,71,17,100,8,0.0,730,7504.0,33,5.4,0.0
Hungary,1,13,20289,69,17,100,8,0.0,730,7504.0,33,5.4,0.0
Hungary,1,13,5088,71,15,100,6,0.0,730,7504.0,33,5.4,0.0
Hungary,1,13,24683,69,15,100,5,0.0,730,7504.0,33,5.4,0.0001020790096432
Hungary,1,13,11254,69,15,100,5,0.0,730,7504.0,33,5.4,2.1250074363760783e-05
Hungary,1,13,21403,51,16,100,5,0.0,730,7504.0,33,5.4,0.0
Hungary,1,13,23076,71,14,99,5,0.0,730,7504.0,33,5.4,0.0765331358361543
Hungary,1,13,25062,48,15,99,7,0.0,730,7504.0,33,5.4,0.0001572836478724
Hungary,1,13,17649,70,14,98,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,13,27791,48,13,97,7,0.0,730,7504.0,33,5.4,0.0
Hungary,1,13,23278,48,13,95,7,0.0,730,7504.0,33,5.4,2.3248423600785716e-05
Hungary,1,13,21700,48,12,94,10,0.0,730,7504.0,33,5.4,0.0
Hungary,1,13,32754,47,13,93,11,0.0,730,7504.0,33,5.4,5.604491294031836e-05
Hungary,1,13,28971,49,12,91,11,0.0,730,7504.0,33,5.4,8.434213287386704e-06
Hungary,1,13,24716,54,12,92,10,0.0,730,7504.0,33,5.4,4.484182026691196e-05
Hungary,1,13,20385,54,12,88,7,0.0,730,7504.0,33,5.4,2.8463147991721977e-05
Hungary,1,13,29883,60,13,0,6,0.0,730,7504.0,33,5.4,0.0
Hungary,1,13,34233,60,12,0,5,0.0,730,7504.0,33,5.4,1.7324729120413058e-05
Hungary,1,13,45272,60,13,0,4,0.0,730,7504.0,33,5.4,0.0001710381251552
Hungary,1,13,24873,60,14,0,3,0.0,730,7504.0,33,5.4,0.0001451627915859
Hungary,1,13,41490,59,13,0,3,0.0,730,7504.0,33,5.4,0.0713732293092315
Italy,1,13,54069,71,47,76,8,1.0,0,61997.0,137,278.5,0.0117931812668097
Italy,1,13,55108,68,45,75,7,1.0,0,61997.0,137,278.5,8.214227192035098e-05
Italy,1,13,34942,66,48,75,7,1.0,0,61997.0,137,278.5,0.0
Italy,1,13,37709,67,47,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,1,13,33449,61,45,76,6,1.0,0,61997.0,137,278.5,0.0
Italy,1,13,20326,62,48,76,6,1.0,0,61997.0,137,278.5,0.0002138265320596
Italy,1,13,43115,61,48,76,7,1.0,0,61997.0,137,278.5,0.015602191525016
Italy,1,13,41216,58,50,77,8,1.0,0,61997.0,137,278.5,3.7886424022224426e-05
Italy,1,13,43879,60,49,77,8,1.0,0,61997.0,137,278.5,0.0001481695339766
Italy,1,13,14674,59,49,76,10,1.0,0,61997.0,137,278.5,0.0167620816830661
Italy,1,13,33083,58,49,77,12,1.0,0,61997.0,137,278.5,1.755659104962061e-05
Italy,1,13,26197,58,51,77,12,1.0,0,61997.0,137,278.5,5.4126884372430495e-06
Italy,1,13,39158,61,50,0,11,1.0,0,61997.0,137,278.5,0.0
Italy,1,13,25393,63,52,0,11,1.0,0,61997.0,137,278.5,0.0
Italy,1,13,68436,63,51,0,11,1.0,0,61997.0,137,278.5,7.466502198478382e-05
Italy,1,13,60539,63,50,0,10,1.0,0,61997.0,137,278.5,0.0
Italy,1,13,41740,63,52,0,9,1.0,0,61997.0,137,278.5,0.0
Lithuania,1,13,9391,70,36,100,13,0.5,0,3013.0,12,4.7,0.1557045056615567
Lithuania,1,13,1000,69,36,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,9695,68,38,100,15,0.5,0,3013.0,12,4.7,3.772458531526059e-05
Lithuania,1,13,18815,69,38,100,16,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,19371,69,35,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,5307,70,36,100,12,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,9175,60,36,100,10,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,30185,57,34,100,8,0.5,0,3013.0,12,4.7,5.111170849201669e-05
Lithuania,1,13,6595,55,34,100,5,0.5,0,3013.0,12,4.7,0.0559928001190269
Lithuania,1,13,24505,55,34,100,4,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,17780,52,33,100,5,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,12221,54,34,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,27112,57,34,100,17,0.5,0,3013.0,12,4.7,8.699363363006039e-05
Lithuania,1,13,14995,56,34,100,15,0.5,0,3013.0,12,4.7,3.022699139307092e-05
Lithuania,1,13,17656,60,33,100,13,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,20201,57,34,100,11,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,20744,57,32,99,10,0.5,0,3013.0,12,4.7,0.0001237363923749
Lithuania,1,13,23565,64,31,0,9,0.5,0,3013.0,12,4.7,6.603457136912673e-05
Lithuania,1,13,25687,63,32,0,7,0.5,0,3013.0,12,4.7,0.0001207632483272
Lithuania,1,13,22953,64,32,0,6,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,24185,61,30,0,6,0.5,0,3013.0,12,4.7,0.0
Lithuania,1,13,13392,68,40,0,7,0.5,0,3013.0,12,4.7,0.0
Netherlands,1,13,21050,70,64,84,6,1.0,0,18695.0,100,287.9,0.0405874483622349
Netherlands,1,13,30792,71,65,81,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,13,50934,69,66,80,4,1.0,0,18695.0,100,287.9,0.0898262007991305
Netherlands,1,13,24132,68,64,78,3,1.0,0,18695.0,100,287.9,0.1170666373299607
Netherlands,1,13,37882,70,65,79,2,1.0,0,18695.0,100,287.9,5.379477636606024e-05
Netherlands,1,13,43196,69,64,80,2,1.0,0,18695.0,100,287.9,1.9199949082684723e-05
Netherlands,1,13,38452,71,63,80,2,1.0,0,18695.0,100,287.9,0.0001230089829969
Netherlands,1,13,35707,75,62,81,3,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,13,51723,71,62,80,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,13,24629,76,59,80,5,1.0,0,18695.0,100,287.9,3.435621354562892e-05
Netherlands,1,13,31192,75,59,81,5,1.0,0,18695.0,100,287.9,2.4199035394162315e-05
Netherlands,1,13,54070,70,62,82,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,13,41472,76,60,83,3,1.0,0,18695.0,100,287.9,5.924513834964724e-05
Netherlands,1,13,61731,76,61,83,4,1.0,0,18695.0,100,287.9,8.792356629433894e-05
Netherlands,1,13,57356,75,62,84,4,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,13,40884,72,62,88,4,1.0,0,18695.0,100,287.9,2.9425245316313165e-05
Netherlands,1,13,45650,72,64,88,5,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,13,58846,72,65,90,7,1.0,0,18695.0,100,287.9,0.0772158409370797
Netherlands,1,13,53805,74,66,90,7,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,13,56243,73,66,0,6,1.0,0,18695.0,100,287.9,0.0
Netherlands,1,13,35525,74,64,0,6,1.0,0,18695.0,100,287.9,0.0001686482929257
Netherlands,1,13,46235,73,64,0,4,1.0,0,18695.0,100,287.9,0.0789745520508666
Netherlands,1,13,56731,74,65,0,3,1.0,0,18695.0,100,287.9,0.0806054415453786
Netherlands,1,13,36156,74,66,0,3,1.0,0,18695.0,100,287.9,0.0002209808422545
Netherlands,1,13,41086,75,39,0,3,1.0,0,18695.0,100,287.9,5.402540951688675e-05
Norway,1,13,47949,70,59,67,5,0.0,180,17518.0,1,224.9,0.0
Norway,1,13,46878,69,59,68,4,0.0,180,17518.0,1,224.9,0.1674285650196655
Norway,1,13,36632,71,57,68,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,13,13565,70,58,70,3,0.0,180,17518.0,1,224.9,0.0001065759143187
Norway,1,13,71211,69,57,69,3,0.0,180,17518.0,1,224.9,0.0001893981563309
Norway,1,13,69539,70,58,68,3,0.0,180,17518.0,1,224.9,0.0
Norway,1,13,51186,70,59,69,4,0.0,180,17518.0,1,224.9,6.709547282648701e-05
Norway,1,13,52922,71,61,71,4,0.0,180,17518.0,1,224.9,0.0
Norway,1,13,34301,74,59,74,4,0.0,180,17518.0,1,224.9,0.0
Norway,1,13,59097,70,60,74,4,0.0,180,17518.0,1,224.9,8.504559962103984e-05
Norway,1,13,95189,77,60,76,3,0.0,180,17518.0,1,224.9,0.0001158250709028
